,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
2394,chloroformate,ethchlorvynol,False,False,False,
2395,chloroformates,ethchlorvynol,False,False,False,
2396,chloroacetate,ethchlorvynol,False,False,False,
2397,chloroacetates,ethchlorvynol,False,False,False,
2398,ethyl_chloride,ethchlorvynol,ethyl_chloride,False,False,
2399,prochloraze,ethchlorvynol,False,False,False,
2400,trichloroethane,ethchlorvynol,False,False,False,
2401,glycidyls,ethchlorvynol,False,False,False,
2402,chloral,ethchlorvynol,chloral_hydrate,False,False,
2403,chloralose,ethchlorvynol,False,False,False,
2404,chloral_hydrate,ethchlorvynol,chloral_hydrate,False,False,
2405,trichloroethanol,ethchlorvynol,False,False,False,
2406,trichloroethane,ethchlorvynol,False,False,False,
2407,dalmane,ethchlorvynol,flurazepam,False,False,
2408,barbiturates,ethchlorvynol,False,False,False,
2409,phenobarbital,ethchlorvynol,phenobarbital,False,False,
2410,pentobarbital,ethchlorvynol,pentobarbital,False,False,
2411,thiopental,ethchlorvynol,thiopental,False,False,
2412,secobarbital,ethchlorvynol,secobarbital,False,False,
2413,amobarbital,ethchlorvynol,amobarbital,False,False,
2414,mellarils,ethchlorvynol,False,False,False,
2415,thiorids,ethchlorvynol,False,False,False,
2416,chloroproides,ethchlorvynol,False,False,False,
2417,thiomalates,ethchlorvynol,False,False,False,
2418,chloropride,ethchlorvynol,False,False,False,
2419,dalmanes,ethchlorvynol,False,False,False,
2420,dalmane,ethchlorvynol,flurazepam,False,False,
2421,glycidyls,ethchlorvynol,False,False,False,
2422,chloroethyls,ethchlorvynol,False,False,False,
2423,chloroethanes,ethchlorvynol,False,False,False,
2424,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
2425,chloroethylenes,ethchlorvynol,False,False,False,
2426,chloroethylene,ethchlorvynol,False,False,False,
2427,tranks,ethchlorvynol,False,False,False,
2428,placitil,ethchlorvynol,False,False,False,
2429,leucatin,ethchlorvynol,False,False,False,
2430,chlorethoxyfome,ethchlorvynol,False,False,False,
2431,chlorethylglycinate,ethchlorvynol,False,False,False,
2432,cetaminophenoxyethanol,ethchlorvynol,False,False,False,
2433,chloralhydroxyphenylglycinate,ethchlorvynol,False,False,False,
2434,noctec,ethchlorvynol,chloral_hydrate,False,False,
2435,dormicol,ethchlorvynol,False,False,False,
2436,pentobarb,ethchlorvynol,phenobarbital,False,False,
2437,pentobarbitol,ethchlorvynol,pentobarbital,False,False,
2438,ethchloroethyl_alcohol,ethchlorvynol,False,False,False,
2439,tranks,ethchlorvynol,False,False,False,
2440,antispasmodic,ethchlorvynol,False,False,False,
2441,sedative,ethchlorvynol,False,False,False,
2442,chlorhydrin,ethchlorvynol,False,False,False,
2443,chloral,ethchlorvynol,chloral_hydrate,False,False,
2444,trichloroethanol,ethchlorvynol,False,False,False,
2445,trichloroethene,ethchlorvynol,trichloroethylene,False,False,
2446,dichloroethane,ethchlorvynol,False,False,False,
2447,vinyl_chloride,ethchlorvynol,False,False,False,
2448,dozias,ethchlorvynol,False,False,False,
2449,trankimazin,ethchlorvynol,False,False,False,
2450,tinnicaps,ethchlorvynol,False,False,False,
2451,j_podlaski,ethchlorvynol,False,False,False,
2452,amoebamate,ethchlorvynol,False,False,False,
2453,chlorymethyltrimethylammonium,ethchlorvynol,False,False,False,
2454,chlorynol,ethchlorvynol,False,False,False,
2455,chlordiazepoxides,ethchlorvynol,False,False,False,
2456,benzodiazepines,ethchlorvynol,benzodiazepine,False,False,
2457,placidel,ethchlorvynol,False,False,True,
2458,methylchloroformate,ethchlorvynol,False,False,False,
2459,dichloromethane,ethchlorvynol,False,False,False,
2460,chloroform,ethchlorvynol,False,False,False,
2461,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
2462,tetrachloroethene,ethchlorvynol,False,False,False,
2463,perchloroethylene,ethchlorvynol,False,False,False,
2464,bezitramide,ethchlorvynol,False,False,False,
2465,bromazepam,ethchlorvynol,bromazepam,False,False,
2466,camazepam,ethchlorvynol,False,False,False,
2467,chlorazepate,ethchlorvynol,clorazepate,False,False,
2468,clonazepam,ethchlorvynol,clonazepam,False,False,
2469,clorazepate,ethchlorvynol,clorazepate,False,False,
2470,diazepam,ethchlorvynol,diazepam,False,False,
2471,estazolam,ethchlorvynol,estazolam,False,False,
2472,flurazepam,ethchlorvynol,flurazepam,False,False,
2473,halazepam,ethchlorvynol,halazepam,False,False,
2474,lorazepam,ethchlorvynol,lorazepam,False,False,
2475,oxazepam,ethchlorvynol,oxazepam,False,False,
2476,prazepam,ethchlorvynol,prazepam,False,False,
2477,quazepam,ethchlorvynol,quazepam,False,False,
2478,temazepam,ethchlorvynol,temazepam,False,False,
2479,triazolam,ethchlorvynol,triazolam,False,False,
2480,zolazepam,ethchlorvynol,False,False,False,
2481,tranquilly,ethchlorvynol,False,False,False,
2482,downers,ethchlorvynol,False,False,False,
2483,sleepers,ethchlorvynol,False,False,False,
2484,glycidyls,ethchlorvynol,False,False,False,
2485,chloroethylene,ethchlorvynol,False,False,False,
2486,ethyl_chloride,ethchlorvynol,ethyl_chloride,False,False,
2487,trofisol,ethchlorvynol,False,False,False,
2488,trank,ethchlorvynol,False,False,False,
2489,barbiturate,ethchlorvynol,False,False,False,
2490,chlorvynol,ethchlorvynol,False,False,True,
2491,trilafon,ethchlorvynol,perphenazine,False,False,
2492,ethchlorvinyl,ethchlorvynol,False,False,True,
2493,chlorvynol,ethchlorvynol,False,False,True,
2494,chlorhydrin,ethchlorvynol,False,False,False,
2495,phenoxyethyl,ethchlorvynol,False,False,False,
2496,vinyloxyethyl,ethchlorvynol,False,False,False,
2497,glycyl,ethchlorvynol,False,False,False,
2498,ethchlor,ethchlorvynol,False,False,False,
2499,vynol,ethchlorvynol,False,False,False,
2500,chlorhydroxyethyl,ethchlorvynol,False,False,False,
2501,chloroethylene,ethchlorvynol,False,False,False,
2502,chlorvynol,ethchlorvynol,False,False,True,
2503,edecrin,ethchlorvynol,False,False,False,
2504,noctec,ethchlorvynol,chloral_hydrate,False,False,
2505,eticyclidine,ethchlorvynol,rolicyclidine,False,False,
2506,pyribenzamine,ethchlorvynol,False,False,False,
2507,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
2508,vinyl_chloride,ethchlorvynol,False,False,False,
2509,placydyl,ethchlorvynol,False,False,False,
2510,quaalude,ethchlorvynol,methaqualone,False,False,
2511,methaqualone,ethchlorvynol,methaqualone,False,False,
2512,ethylidene_chloride,ethchlorvynol,False,False,False,
2513,vinyl_chloride,ethchlorvynol,False,False,False,
2514,placydils,ethchlorvynol,False,False,True,
2515,quaalude,ethchlorvynol,methaqualone,False,False,
2516,quaaludes,ethchlorvynol,methaqualone,False,False,
2517,quaaluudes,ethchlorvynol,False,False,False,
2518,quaaluudeses,ethchlorvynol,False,False,False,
2519,chlordanes,ethchlorvynol,False,False,False,
2520,chlordane,ethchlorvynol,chloric_acid,False,False,
2521,chlordanes,ethchlorvynol,False,False,False,
2522,chlordane,ethchlorvynol,chloric_acid,False,False,
2523,chlorinated_hydrocarbons,ethchlorvynol,False,False,False,
2524,chlorinated_hydrocarbon,ethchlorvynol,False,False,False,
2525,chloroform,ethchlorvynol,False,False,False,
2526,chloralethane,ethchlorvynol,False,False,False,
2527,chloralethanes,ethchlorvynol,False,False,False,
2528,chlordanes,ethchlorvynol,False,False,False,
2529,chlordanes,ethchlorvynol,False,False,False,
2530,chlorovinyl_alcohol,ethchlorvynol,False,False,True,
2531,vynol,ethchlorvynol,False,False,False,
2532,chlorvyn,ethchlorvynol,False,False,True, pill
2533,chlorhydrin,ethchlorvynol,False,False,False,
2534,ethyl_chloride,ethchlorvynol,ethyl_chloride,False,False,
2535,cephalothin,ethchlorvynol,False,False,False,
2536,cephaloridine,ethchlorvynol,False,False,False,
2537,cephalothin_sodium,ethchlorvynol,False,False,False,
2538,cephalexin,ethchlorvynol,cephalexin,False,False,
2539,cephaloridine_hydrochloride,ethchlorvynol,False,False,False,
2540,cephalothin_potassium,ethchlorvynol,False,False,False,
2541,edulcic,ethchlorvynol,False,False,False,
2542,chloropyron,ethchlorvynol,False,False,False,
2543,quaalude,ethchlorvynol,methaqualone,False,False,
2544,lude,ethchlorvynol,False,False,False,
2545,dictynyl,ethchlorvynol,False,False,False,
2546,dioxydrin,ethchlorvynol,False,False,False,
2547,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
2548,chlorzoxazone,ethchlorvynol,chlorzoxazone,False,False,
2549,glycid,ethchlorvynol,False,False,False,
2550,chloral,ethchlorvynol,chloral_hydrate,False,False,
2551,chloric,ethchlorvynol,False,False,False,
2552,dichloroethane,ethchlorvynol,False,False,False,
2553,trichloroethane,ethchlorvynol,False,False,False,
2554,tetrachloroethane,ethchlorvynol,False,False,False,
2555,chloroform,ethchlorvynol,False,False,False,
2556,placydils,ethchlorvynol,False,False,True,
2557,trancopal,ethchlorvynol,False,False,False,
2558,trancopals,ethchlorvynol,False,False,False,
2559,trycloral,ethchlorvynol,False,False,False,
2560,tryclorals,ethchlorvynol,False,False,False,
2561,prochloraze,ethchlorvynol,False,False,False,
2562,epchlorhydrin,ethchlorvynol,False,False,False,
2563,chlorhydrin,ethchlorvynol,False,False,False,
2564,chlorhydroxyethyl_ether,ethchlorvynol,False,False,False,
2565,dichlorvynol,ethchlorvynol,False,False,False,
2566,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
2567,chlordanes,ethchlorvynol,False,False,False,
2568,dichlorvos,ethchlorvynol,False,False,False,
2569,chloral,ethchlorvynol,chloral_hydrate,False,False,
2570,chloroform,ethchlorvynol,False,False,False,
2571,dichloroethane,ethchlorvynol,False,False,False,
2572,trichloroethane,ethchlorvynol,False,False,False,
2573,tetrachloroethylene,ethchlorvynol,False,False,False,
2574,vinyl_chloride,ethchlorvynol,False,False,False,
2575,acetaldehyde,ethchlorvynol,False,False,False,
2576,ethanol,ethchlorvynol,ethanol,False,False,
2577,cidylene,ethchlorvynol,False,False,False,
2578,chloroethyl,ethchlorvynol,False,False,False,
2579,vinyl_chloride,ethchlorvynol,False,False,False,
2580,serenty,ethchlorvynol,False,False,False,
2581,aethylchlor,ethchlorvynol,False,False,False,
2582,chlordepress,ethchlorvynol,False,False,False,
2583,poldine,ethchlorvynol,False,False,False,
2584,regnoically,ethchlorvynol,False,False,False,
2585,stolidly,ethchlorvynol,False,False,False,
2586,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
2587,meprobamate,ethchlorvynol,meprobamate,False,False,
2588,leuroethchlorhydrin,ethchlorvynol,False,False,False,
2589,chlorhydroxyethylene,ethchlorvynol,False,False,False,
2590,amesic,ethchlorvynol,False,False,False,
2591,securex,ethchlorvynol,False,False,False,
2592,mabylline,ethchlorvynol,False,False,False,
2593,chlorhydrate,ethchlorvynol,False,False,False,
2594,chlorhydrates,ethchlorvynol,False,False,False,
2595,chloral,ethchlorvynol,chloral_hydrate,False,False,
2596,trichloroethanol,ethchlorvynol,False,False,False,
2597,tetrachloroethane,ethchlorvynol,False,False,False,
2598,chloroform,ethchlorvynol,False,False,False,
2599,glycidyls,ethchlorvynol,False,False,False,
2600,ethchloroform,ethchlorvynol,False,False,False,
2601,ethylchloroform,ethchlorvynol,False,False,False,
2602,chloroformethyl,ethchlorvynol,False,False,False,
2603,chloroformethyls,ethchlorvynol,False,False,False,
2604,phenoxyethyl_chloride,ethchlorvynol,False,False,False,
2605,2-chloroethylphenol,ethchlorvynol,False,False,False,
2606,ethchloroform,ethchlorvynol,False,False,False,
2607,chloroformyl,ethchlorvynol,False,False,False,
2608,ethanol_greenhouse,ethchlorvynol,False,False,False,
2609,chloroflex,ethchlorvynol,False,False,False,
2610,chloroethylene,ethchlorvynol,False,False,False,
2611,ethylidene_chloride,ethchlorvynol,False,False,False,
2612,chlorythynol,ethchlorvynol,False,False,False,
2613,chloral,ethchlorvynol,chloral_hydrate,False,False,
2614,chlorobutanol,ethchlorvynol,chlorobutanol,False,False,
2615,placidylate,ethchlorvynol,False,False,False,
2616,platelet,ethchlorvynol,False,False,False,
2617,plasmapheresis,ethchlorvynol,False,False,False,
2618,hemolysis,ethchlorvynol,False,False,False,
2619,erythrocyte,ethchlorvynol,False,False,False,
2620,red_blood_cell,ethchlorvynol,False,False,False,
2621,white_blood_cell,ethchlorvynol,False,False,False,
2622,meprobamate,ethchlorvynol,meprobamate,False,False,
2623,carisoprodol,ethchlorvynol,carisoprodol,False,False,
2624,chlorphenesin,ethchlorvynol,chlorphenesin,False,False,
2625,chlormezanone,ethchlorvynol,False,False,False,
2626,oxazepam,ethchlorvynol,oxazepam,False,False,
2627,temazepam,ethchlorvynol,temazepam,False,False,
2628,lorazepam,ethchlorvynol,lorazepam,False,False,
2629,relaxed,ethchlorvynol,False,False,False,
2630,calm,ethchlorvynol,False,False,False,
2631,quiet,ethchlorvynol,False,False,False,
2632,serene,ethchlorvynol,False,False,False,
2633,restful,ethchlorvynol,False,False,False,
2634,unexcited,ethchlorvynol,False,False,False,
2635,peaceful,ethchlorvynol,False,False,False,
2636,dichloralphenazone,ethchlorvynol,dichloralphenazone,False,False,
2637,trichloroethanol,ethchlorvynol,False,False,False,
2638,chloral_hydrate,ethchlorvynol,chloral_hydrate,False,False,
2639,halocarbon,ethchlorvynol,False,False,False,
2640,chloroform,ethchlorvynol,False,False,False,
2641,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
2642,methylene_chloride,ethchlorvynol,False,False,False,
2643,placidin,ethchlorvynol,False,False,False,
2644,placydils,ethchlorvynol,False,False,True,
2645,tranqipam,ethchlorvynol,False,False,False,
2646,tranqipams,ethchlorvynol,False,False,False,
2647,tranqipine,ethchlorvynol,False,False,False,
2648,tranqipines,ethchlorvynol,False,False,False,
2649,chloromycetin,ethchlorvynol,chloramphenicol,False,False,
2650,levaquin,ethchlorvynol,levofloxacin,False,False,
2651,norchlorocyclizine,ethchlorvynol,False,False,False,
2652,chloroquine,ethchlorvynol,chloroquine,False,False,
2653,placydils,ethchlorvynol,False,False,True,
2654,clcitin,ethchlorvynol,False,False,False,
2655,clcitol,ethchlorvynol,False,False,False,
2656,clcitols,ethchlorvynol,False,False,False,
2657,clcitols,ethchlorvynol,False,False,False,
2658,etcg,ethchlorvynol,False,False,False,
2659,ethchlorvynols,ethchlorvynol,False,False,True,
2660,glycidyls,ethchlorvynol,False,False,False,
2661,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
2662,chloroethanes,ethchlorvynol,False,False,False,
2663,chloroethyl,ethchlorvynol,False,False,False,
2664,chloroethyls,ethchlorvynol,False,False,False,
2665,pro-chlorperazine,ethchlorvynol,False,False,False,
2666,mcp,ethchlorvynol,False,False,False,
2667,genchloroform,ethchlorvynol,False,False,False,
2668,enchloroform,ethchlorvynol,False,False,False,
2669,bromoform,ethchlorvynol,bromoform,False,False,
2670,chloroform,ethchlorvynol,False,False,False,
2671,monochloroform,ethchlorvynol,False,False,False,
2672,dichloroform,ethchlorvynol,False,False,False,
2673,trichloroform,ethchlorvynol,False,False,False,
2674,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
2675,tetrachloromethane,ethchlorvynol,False,False,False,
2676,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
2677,dichloroethane,ethchlorvynol,False,False,False,
2678,vinyl_chloride,ethchlorvynol,False,False,False,
2679,chlorobenzene,ethchlorvynol,False,False,False,
2680,dichlorobenzene,ethchlorvynol,"1,2-dichlorobenzene",False,False,
2681,"1,2-dichloroethane",ethchlorvynol,False,False,False,
2682,"1,1-dichloroethane",ethchlorvynol,False,False,False,
2683,"1,2-dichloropropane",ethchlorvynol,False,False,False,
2684,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
2685,tetrachloroethylene,ethchlorvynol,False,False,False,
2686,chloroform,ethchlorvynol,False,False,False,
2687,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
2688,halothane,ethchlorvynol,halothane,False,False,
2689,isoflurane,ethchlorvynol,isoflurane,False,False,
2690,enflurane,ethchlorvynol,enflurane,False,False,
2691,glycidyls,ethchlorvynol,False,False,False,
2692,glycerol,ethchlorvynol,glycerin,False,False,
2693,glycerols,ethchlorvynol,glycerin,False,False,
2694,ethyl_alcohol,ethchlorvynol,ethanol,False,False,
2695,ethanol,ethchlorvynol,ethanol,False,False,
2696,tranks,ethchlorvynol,False,False,False,
2697,downers,ethchlorvynol,False,False,False,
2698,chlorvynol,ethchlorvynol,False,False,True,
2699,dichloralphenazone,ethchlorvynol,dichloralphenazone,False,False,
2700,elwynor,ethchlorvynol,False,False,False,
2701,quietudes,ethchlorvynol,False,False,False,
2702,serenity,ethchlorvynol,False,False,False,
2703,tranquility,ethchlorvynol,False,False,False,
2704,calm,ethchlorvynol,False,False,False,
2705,trichloroethanol,ethchlorvynol,False,False,False,
2706,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
2707,vinyl_chloride,ethchlorvynol,False,False,False,
2708,triazolam,ethchlorvynol,triazolam,False,False,
2709,xylocaine,ethchlorvynol,epinephrine,False,False,
2710,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
2711,dichloroethane,ethchlorvynol,False,False,False,
2712,trichloroethane,ethchlorvynol,False,False,False,
2713,tetrachloroethane,ethchlorvynol,False,False,False,
2714,pentachloroethane,ethchlorvynol,False,False,False,
2715,hexachloroethane,ethchlorvynol,False,False,False,
2716,heptachloroethane,ethchlorvynol,False,False,False,
2717,octachloroethane,ethchlorvynol,False,False,False,
2718,nonachloroethane,ethchlorvynol,False,False,False,
2719,decachloroethane,ethchlorvynol,False,False,False,
2720,sedative,ethchlorvynol,False,False,False,
2721,ethchlor,ethchlorvynol,False,False,False,
2722,chlorvynol,ethchlorvynol,False,False,True,
2723,novocaine,ethchlorvynol,procaine,False,False,
2724,lidocaine,ethchlorvynol,lidocaine,False,False,
2725,bupivacaine,ethchlorvynol,bupivacaine,False,False,
2726,fentanyl,ethchlorvynol,fentanyl,False,False,
2727,sufentanil,ethchlorvynol,sufentanil,False,False,
2728,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
2729,chlorpromazine,ethchlorvynol,chlorpromazine,False,False,
2730,thiethylperazine,ethchlorvynol,thiethylperazine,False,False,
2731,trifluoperazine,ethchlorvynol,trifluoperazine,False,False,
2732,loxapine,ethchlorvynol,loxapine,False,False,
2733,perphenazine,ethchlorvynol,perphenazine,False,False,
2734,fluphenazine,ethchlorvynol,fluphenazine,False,False,
2735,carbinol,ethchlorvynol,dronabinol,False,False,
2736,vichyor,ethchlorvynol,False,False,False,
2737,vichyors,ethchlorvynol,False,False,False,
